site_id,latitude,longitude,igbp,bowen_ratio,bowen_std,bowen_median,mean_H,mean_LE,mean_netrad,mean_TA,n_valid_months,total_months,biome_group,ceres_sfc_net_sw_mean,ceres_sfc_net_sw_std,ceres_sfc_net_lw_mean,ceres_sfc_net_lw_std,ceres_toa_net_mean,ceres_toa_net_std,ceres_toa_sw_up_mean,ceres_toa_sw_up_std,ceres_toa_lw_up_mean,ceres_toa_lw_up_std,ceres_toa_net_clr_mean,ceres_toa_net_clr_std,ceres_toa_sw_clr_mean,ceres_toa_sw_clr_std,ceres_toa_lw_clr_mean,ceres_toa_lw_clr_std,ceres_toa_cre_sw_mean,ceres_toa_cre_sw_std,ceres_toa_cre_lw_mean,ceres_toa_cre_lw_std,ceres_toa_cre_net_mean,ceres_toa_cre_net_std,ceres_sfc_net_rad,ceres_atm_absorption,forcing_proxy_raw,forcing_proxy,cre_jja,cre_djf,era5_cape,era5_tcwv,era5_blh,era5_precip,source,eta
US-ARc,35.5465,-98.04,GRA,0.774939905409843,1.9250710609280168,1.2637994108968564,48.32147111114683,62.35512040845415,102.8901913045087,15.894655004694403,718,730.0,Grassland,165.96482849121094,56.68195343017578,-68.73002624511719,11.356202125549316,-2.6584088802337646,70.86177062988281,103.22044372558594,25.54507637023925,246.7771453857422,18.082107543945312,9.744461059570312,73.47328186035156,67.61660766601562,14.530728340148926,269.9757995605469,17.971477508544922,-35.60383224487305,16.470928192138672,23.19865608215332,8.15634822845459,-12.40517807006836,12.199563026428224,97.23480224609376,-99.89321112632751,0.4696411824926731,0.9235150803234916,,,264.3591003417969,21.16937065124512,644.5669555664062,751.1168264318258,FluxDataKit-v3,0.19894401596547084
DE-Wet,50.45349884033203,11.45753002166748,ENF,0.7754735239240274,1.5827807003941314,0.9460637994084942,41.81988942368406,53.928197589607365,105.08269491035529,10.449670232225754,1147,1826.0,Forest,103.8559341430664,63.67745590209961,-44.98605346679688,13.687323570251465,-48.67863464355469,85.13097381591797,109.54161071777344,44.63593292236328,222.640625,16.56945037841797,-20.87188148498535,105.67330169677734,55.83741760253906,22.620922088623047,248.53298950195312,14.621174812316896,-53.70418548583984,24.451961517333984,25.89238166809082,6.125568389892578,-27.811805725097656,23.82149887084961,58.86988067626953,-107.54851531982422,0.3979712307469852,0.7825813553637299,-49.7963981628418,-1.123809814453125,33.772396087646484,14.241544723510742,567.4016723632812,875.3766899462789,FluxDataKit-v3,0.5157191778732345
DE-SfN,47.80638885498047,11.327500343322754,WET,0.7808774745595349,1.0700978145888471,0.8936891313028619,43.6341142055205,55.878310781256616,102.2107688070776,9.696979158668132,620,730.0,Wetland,111.98949432373048,60.05631637573242,-49.98347091674805,10.53182888031006,-38.81318664550781,77.9231948852539,117.56187438964844,46.92106246948242,218.6054534912109,16.41773223876953,-11.80869960784912,101.75971221923828,64.17923736572266,21.633975982666016,244.9864501953125,15.867582321166992,-53.38264083862305,29.404380798339844,26.380998611450195,6.211806297302246,-27.00164222717285,27.72736549377441,62.00602340698242,-100.81921005249023,0.4269032971259585,0.839474150548528,-50.89997100830078,2.7901344299316406,65.37760162353516,13.711371421813965,388.8606872558594,1430.423881392926,FluxDataKit-v3,0.48322223506137324
CA-MA2,50.171,-97.8762,CRO,0.7823285894497874,1.3223804174538074,0.9194441588427512,44.35079736499466,56.690753684697405,89.23931694757337,6.154553816238715,916,1095.0,Cropland,114.65775299072266,76.095947265625,-48.127925872802734,13.692547798156738,-41.62384796142578,89.20564270019531,105.12894439697266,37.82296371459961,220.00308227539065,22.242280960083008,-27.191795349121094,104.43473052978516,68.36621856689453,23.60238265991211,242.3335876464844,27.05594253540039,-36.762725830078125,24.421838760375977,22.33049392700196,7.162087917327881,-14.432230949401855,19.075489044189453,66.52982711791992,-108.1536750793457,0.4969871899742355,0.9772890065405688,,,71.95520782470703,13.111644744873049,511.7405090332031,593.1052111554891,FluxDataKit-v3,0.25457821622324917
US-UMB,45.55979919433594,-84.71379852294922,DBF,0.7896251613337311,2.6244575073493537,0.8278295641731963,39.14419269065764,49.57313242721447,102.75859264585397,11.556074574953572,3850,5479.0,Forest,133.09280395507812,77.98487091064453,-44.97900390625,10.233542442321776,-21.817602157592773,90.73023986816406,104.03546142578124,26.61631202697754,224.142333984375,20.73554039001465,-2.961810827255249,102.24131774902344,54.559326171875,16.148738861083984,254.7598114013672,21.89869499206543,-49.47613525390625,19.17082595825196,30.61750030517578,7.659190654754639,-18.85863304138184,18.02506256103516,88.11380004882812,-109.9314022064209,0.3809335227620695,0.7490779471346972,,,45.94010543823242,14.853320121765137,599.3050537109375,899.8329809401184,FluxDataKit-v3,0.38042044385778817
US-WCr,45.80590057373047,-90.07990264892578,DBF,0.7919967780923036,3.365339643455764,1.2075183221994743,47.2311037026216,59.635474548757614,103.33763656856604,10.599143597463424,2013,2922.0,Forest,123.76366424560548,64.69929504394531,-45.7578239440918,11.187045097351074,-30.07088661193848,79.08698272705078,112.96644592285156,36.63687515258789,223.4641571044922,20.328346252441406,-7.330601215362549,92.91650390625,67.11483001708984,20.942115783691406,246.57481384277344,22.979957580566406,-45.85162734985352,22.35110855102539,23.110658645629883,6.180479049682617,-22.740966796875,18.18198204040528,78.00584030151367,-108.07672691345216,0.4570561633784131,0.8987675595109192,,,69.36901092529297,13.77342414855957,616.3812255859375,880.4211218375713,FluxDataKit-v3,0.38133287223667717
IT-LMa,45.15258026123047,7.582590103149414,DBF,0.7935774453579965,1.4182131477757416,0.7791180909888645,55.16566489243544,69.51516227574898,151.77739431834,15.3067346807112,285,731.0,Forest,121.3669204711914,64.80609893798828,-64.90631866455078,11.920042991638184,-34.810333251953125,78.7635498046875,117.60982513427734,43.6428108215332,223.54641723632807,16.971097946166992,-14.237427711486816,98.77422332763672,70.64427947998047,22.14003562927246,249.9443206787109,16.47940444946289,-46.96555709838867,26.228878021240234,26.397932052612305,6.019954204559326,-20.56762313842773,23.841154098510746,56.46060180664063,-91.27093505859376,0.36346430336477,0.7147260032330623,-37.55405807495117,5.500851154327393,87.3648452758789,14.47520637512207,267.8595886230469,1827.2810778580608,FluxDataKit-v3,0.29587247537222455
CA-SF1,54.485,-105.8176,ENF,0.8141458785509157,2.267553022960678,0.8132184845172012,48.182494061342624,59.181647086517,77.09200732757682,2.0177708004483086,1274,1461.0,Forest,113.80306243896484,72.05220031738281,-45.52290344238281,10.23902416229248,-43.88747024536133,87.93328094482422,92.67321014404295,45.352684020996094,215.7429962158203,20.640714645385746,-21.171855926513672,107.95535278320312,50.00197219848633,22.45926856994629,235.70230102539065,24.73517417907715,-42.67122650146485,27.90574073791504,19.959300994873047,6.36517858505249,-22.711933135986328,23.15382957458496,68.28015899658203,-112.16762924194336,0.6249998635605265,1.2290165784327822,,,23.60260391235352,10.728116989135742,553.6820068359375,601.5783321345225,FluxDataKit-v3,0.38376649272339447
CZ-BK1,49.502075,18.536882,ENF,0.8158089968249368,1.6388031212160776,0.8657225748346427,45.7323110116343,56.0576203371387,89.8405223759787,9.705843569444166,1962,6210.0,Forest,105.24384307861328,62.24788665771485,-45.95170974731445,12.7579984664917,-45.51302719116211,82.09234619140625,111.26487731933594,45.039363861083984,222.4163818359375,17.94974708557129,-15.200627326965332,102.64923095703124,56.0009994506836,22.06791114807129,247.36083984375,16.38456153869629,-55.26387786865234,25.563682556152344,24.944475173950195,6.58279275894165,-30.319408416748047,23.94986152648925,59.29213333129883,-104.80516052246094,0.5090387923196457,1.000987602240749,-50.725807189941406,-4.1145429611206055,47.376564025878906,14.581172943115234,496.4063720703125,1048.319935798645,FluxDataKit-v3,0.5408614963389938
US-Los,46.08269882202149,-89.97920227050781,WET,0.8165482033625187,1.9756780964515503,0.8777395615090935,45.88965090033529,56.19956141151645,94.0094963823856,10.717558180029576,2135,3288.0,Wetland,125.12982940673828,69.3388900756836,-41.41230773925781,15.238443374633787,-28.99555969238281,82.68220520019531,109.20690155029295,34.719173431396484,221.6788482666016,20.633525848388672,0.5147546529769897,97.85922241210938,57.19572448730469,19.172243118286133,244.1806488037109,24.2924919128418,-52.01117706298828,22.68672752380371,22.501813888549805,7.270339488983154,-29.50935935974121,18.88249588012696,83.71752166748047,-112.71308135986328,0.488138461179264,0.9598886277226903,,,66.01354217529297,13.609076499938965,611.4993286132812,856.807439122349,FluxDataKit-v3,0.52508166645041
SE-Nor,60.0865,17.479504,ENF,0.8188333116319921,0.9257566905574364,1.0472623203920732,43.07994377587776,52.611371769934976,95.16986162602107,10.216989430566697,1764,2557.0,Forest,97.12429809570312,75.26097869873047,-45.36507034301758,10.32036018371582,-68.4580078125,95.79045104980467,84.22511291503906,50.74125289916992,220.0836181640625,18.199451446533203,-47.57755661010742,122.97997283935548,42.50162506103516,22.94034767150879,240.93228149414065,18.87579727172852,-41.72348785400391,30.36140251159668,20.848621368408203,5.478443622589111,-20.874868392944336,29.87541389465332,51.75922775268555,-120.21723556518556,0.4526637218951148,0.8901301441809131,-54.11748504638672,10.5487060546875,22.35677146911621,13.572272300720217,551.5591430664062,640.278824721463,FluxDataKit-v3,0.3967748357565803
DE-Tha,50.96256,13.56515,ENF,0.8223945312948888,1.4850623291923517,1.0044422825225907,40.13161911243554,48.798499485699296,79.91266674551588,10.540249348422272,7780,9132.0,Forest,102.85603332519533,62.44528579711914,-46.6266975402832,13.438018798828123,-48.97403335571289,84.27885437011719,109.96884155273438,45.16421508789063,222.50271606445312,16.614200592041016,-22.394086837768555,105.04784393310548,57.66546249389648,22.96205711364746,248.2275238037109,15.234984397888184,-52.30338287353516,24.62090301513672,25.72480201721192,6.153929233551025,-26.578577041625977,23.85729217529297,56.22933578491211,-105.203369140625,0.5021934662778281,0.987526768597932,-48.77754592895508,0.2895413935184479,33.67239761352539,15.210318565368652,560.198974609375,913.2214018609376,FluxDataKit-v3,0.5446597194943462
BE-Bra,51.30761,4.51984,MF,0.8314003073888807,1.4364559981991798,1.0679624974484794,37.24935178116313,44.803148916494266,87.99265205295379,13.031072822174654,5129,9132.0,Forest,106.37742614746094,63.93026351928711,-44.713077545166016,10.050348281860352,-53.12627410888672,85.42548370361328,105.54276275634766,46.5169677734375,226.38360595703125,15.373820304870604,-30.12005424499512,106.124755859375,57.38751220703125,25.454973220825195,251.5293884277344,12.816282272338867,-48.155250549316406,22.967533111572266,25.1457462310791,6.420715808868408,-23.009502410888672,23.489669799804688,61.66434860229492,-114.79062271118164,0.4233234356744532,0.8324346144959472,-46.75070190429688,1.6040863990783691,30.44166755676269,17.15715217590332,590.4428100585938,818.6450600624084,FluxDataKit-v3,0.5135688666386958
FI-Hyy,61.84741,24.29477,ENF,0.8390095433018582,1.7977205664329707,0.8680535339030305,36.75231377204141,43.80440492655837,76.03352266803917,8.475146189957949,4217,9132.0,Forest,90.50906372070312,74.42853546142578,-41.34952926635742,13.308272361755373,-74.73075866699219,94.15450286865234,86.99809265136719,52.957275390625,218.91944885253903,19.82966041564941,-54.275177001953125,118.5446319580078,45.88564682006836,26.675012588500977,239.57655334472656,20.99335670471192,-41.11244583129883,28.603271484375,20.6571102142334,5.199760913848877,-20.45533561706543,26.95911979675293,49.1595344543457,-123.89029312133788,0.4833698674267832,0.950511536431466,-48.308223724365234,10.432692527770996,21.88489532470703,12.438536643981934,571.44921875,710.7788778375834,FluxDataKit-v3,0.46696983217465127
US-Blo,38.895301818847656,-120.63275146484376,ENF,0.8393678497047226,0.8653151803347628,0.9493938224444596,61.28178056346197,73.00944464935131,120.44834840325994,12.123725024021851,2316,2557.0,Forest,187.98789978027344,81.71734619140625,-83.84269714355469,23.950984954833984,4.024676322937012,79.8691635131836,81.59648132324219,22.84063148498535,250.20584106445312,27.90371894836425,12.314943313598633,83.24247741699219,57.331016540527344,13.490832328796388,266.1775817871094,21.23984146118164,-24.26546096801757,17.102449417114258,15.971779823303224,7.896627426147461,-8.293680191040039,13.126484870910645,104.14520263671876,-100.12052631378174,0.5087805800233237,1.000479846621208,,,13.073437690734863,10.795978546142578,473.3434753417969,1289.2323930282146,FluxDataKit-v3,0.11359736032608939
US-ARb,35.5497,-98.0402,GRA,0.8398195682655207,2.022742481238657,1.5260206307434316,45.72876617741394,54.45070334793169,98.35184795380712,16.485990972496396,705,730.0,Grassland,165.96482849121094,56.68195343017578,-68.73002624511719,11.356202125549316,-2.6584088802337646,70.86177062988281,103.22044372558594,25.54507637023925,246.7771453857422,18.082107543945312,9.744461059570312,73.47328186035156,67.61660766601562,14.530728340148926,269.9757995605469,17.971477508544922,-35.60383224487305,16.470928192138672,23.19865608215332,8.15634822845459,-12.40517807006836,12.199563026428224,97.23480224609376,-99.89321112632751,0.4649507571925985,0.9142917015840916,,,264.3591003417969,21.16937065124512,644.5669555664062,751.1168264318258,FluxDataKit-v3,0.22782401892591106
BE-Vie,50.304962,5.998099,MF,0.843675335595123,1.3658588282560582,0.8393435828924077,43.93416727137694,52.0747323262521,99.6575994780987,10.965387999234052,6241,9132.0,Forest,104.55192565917967,61.53687286376953,-46.81349563598633,12.198174476623535,-52.750118255615234,83.11737823486328,110.38507843017578,47.12134552001953,225.8679351806641,15.456241607666016,-25.38876914978028,103.74699401855467,58.25351333618164,25.84158134460449,250.63723754882807,12.680227279663086,-52.13157272338867,23.57725524902344,24.769317626953125,6.673593044281006,-27.362255096435547,23.654354095458984,57.73843002319336,-110.4885482788086,0.4408511493499515,0.8669015831229319,-51.59317398071289,-3.274876594543457,37.80963516235352,14.3270263671875,545.8391723632812,1112.487594364211,FluxDataKit-v3,0.5254420690059235
US-AR1,36.4267,-99.42,GRA,0.8450246456772664,2.041679852454293,1.071749458863919,41.8994444380302,49.58369516483017,73.3777330849036,15.584594184250884,1425,1461.0,Grassland,169.56875610351562,59.05601501464844,-73.96894836425781,11.4053955078125,0.15885691344738,73.22295379638672,97.95116424560548,24.87019729614257,245.4740753173828,18.109580993652344,8.951739311218262,74.92655944824219,66.19464874267578,15.49213981628418,268.43414306640625,18.3459701538086,-31.75650978088379,14.445090293884276,22.96009635925293,7.583006381988525,-8.796414375305176,11.60666275024414,95.5998077392578,-95.44095082581045,0.5710103416461417,1.1228501272652085,,,229.4474029541016,18.410619735717773,672.3046875,597.3069497849792,FluxDataKit-v3,0.1774053818712667
PT-Esp,38.63940048217773,-8.601799964904785,EBF,0.8461986864099578,1.7710856460756923,0.7903430881812228,37.81119929737475,44.68359488690622,119.18769073688316,15.879950646690418,1092,1096.0,Forest,174.62203979492188,71.9857406616211,-69.78824615478516,16.621789932250977,-6.486659049987793,78.89967346191406,87.4241943359375,23.10384178161621,254.88363647460932,20.42903709411621,2.348062753677368,81.66241455078125,62.21549224853516,17.152482986450195,271.25555419921875,15.595301628112791,-25.20871353149414,15.506651878356934,16.371946334838867,7.4423136711120605,-8.83676528930664,11.97752857208252,104.83379364013672,-111.32045269012453,0.3172408078687098,0.6238308757459353,,,24.221094131469727,18.242151260375977,574.9884033203125,552.8731516096741,FluxDataKit-v3,0.1977630786348416
SE-Htm,56.09763,13.41897,ENF,0.8638413244360621,1.266014104358679,1.0879308688853002,44.29002285034871,51.271016559971095,95.21935967452346,11.094185313360818,1524,2192.0,Forest,102.88682556152344,73.57565307617188,-42.86421203613281,12.546014785766602,-59.71509552001953,95.55789947509766,90.90597534179688,45.08339309692383,223.7313842773437,16.64063262939453,-37.05619812011719,122.16944885253906,43.29500198364258,19.48143768310547,248.68280029296875,15.26407527923584,-47.61096954345703,28.489971160888672,24.951398849487305,6.113504409790039,-22.659568786621094,29.76949882507324,60.02261352539063,-119.73770904541016,0.4651367432183939,0.914657429518426,-54.9795150756836,8.274435997009277,25.89166641235352,14.603235244750977,573.622802734375,762.5574327539653,FluxDataKit-v3,0.4419566902894634
IT-SRo,43.72785949707031,10.28444004058838,ENF,0.8655398276035615,1.0676203679600174,1.2242300813819231,56.626532586597634,65.42337022593254,116.83626181077824,15.498669157429696,2415,3653.0,Forest,154.66464233398438,77.7525634765625,-54.88694763183594,11.614089965820312,-13.491260528564451,90.70375061035156,86.98860168457031,24.114940643310547,241.6119384765625,20.34039306640625,0.0487169921398162,102.00780487060548,47.34181213378906,13.264521598815918,267.7190246582031,12.667978286743164,-39.64678955078125,17.2794132232666,26.10708236694336,9.459144592285156,-13.539706230163574,16.132579803466797,99.77769470214844,-113.26895523071288,0.4846657339851127,0.9530597633615496,-18.968647003173828,-0.6760140657424927,231.46458435058597,19.45214080810547,417.1510314941406,1162.5880713108927,FluxDataKit-v3,0.20695519328040823
US-NR1,40.0329,-105.5464,ENF,0.8694754439786458,1.671686019637834,1.1284317172570495,51.58285236309229,59.32640504147367,101.65802479779131,2.399677664379366,6834,6940.0,Forest,151.67056274414062,60.34901428222656,-79.84113311767578,12.706049919128418,-9.655288696289062,70.16608428955078,112.9595947265625,36.385501861572266,224.45120239257807,18.5706844329834,11.55972385406494,86.8482666015625,63.13175964355469,15.2346773147583,253.0672149658203,21.324871063232425,-49.82783126831055,24.31688117980957,28.61602783203125,6.757352352142334,-21.211803436279297,20.390735626220703,71.82942962646484,-81.4847183227539,0.5074154496479358,0.9977954174542708,,,59.78593826293945,7.09008264541626,604.6624755859375,752.1770766470581,FluxDataKit-v3,0.3575440551547095
CN-Cng,44.59339904785156,123.50920104980467,GRA,0.8776132861354324,2.3481012996322943,1.291481571325272,47.802447825228526,54.46869205424916,69.38408152868206,8.047864827207706,659,731.0,Grassland,132.73501586914062,55.49140167236328,-70.62462615966797,13.12744140625,-20.6527042388916,73.61355590820312,103.46958923339844,38.28881454467773,227.938217163086,20.62386131286621,-13.944418907165527,82.92680358886719,78.0080337524414,21.217992782592773,246.6913452148437,27.42897224426269,-25.461557388305664,20.758066177368164,18.75311279296875,9.58057975769043,-6.708445549011231,13.219895362854004,62.110389709472656,-82.76309394836426,0.688954105495623,1.3547779236458164,-23.02858161926269,4.340852737426758,78.85234069824219,13.43870449066162,570.2916870117188,467.7677608560771,FluxDataKit-v3,0.12316149509024053
US-Ha1,42.5378,-72.1715,DBF,0.8779817574498565,2.087802448633141,0.987084612561302,35.393988334269224,40.31289720309554,90.00995954421774,9.526649953279016,9176,10958.0,Forest,133.24789428710938,56.65520477294922,-47.77787399291992,8.42967700958252,-19.63109970092773,72.03839874267578,112.8836898803711,38.1580696105957,226.14198303222656,18.49288749694824,6.201438903808594,87.6142578125,60.96693801879883,19.892410278320312,252.229232788086,18.49353408813477,-51.916748046875,21.841602325439453,26.08725357055664,4.911349296569824,-25.829492568969727,19.81067657470703,85.47002029418945,-105.1011199951172,0.3932230223576736,0.773244350400124,,,40.28828048706055,16.70403289794922,620.0792846679688,1120.2094214968383,FluxDataKit-v3,0.6407252854797629
US-BZS,64.6963,-148.3235,ENF,0.8785055541058088,0.8657882529145363,1.0026769651530332,37.70403499725938,42.918379765551535,78.61445679354999,7.460495839537672,2422,4383.0,Forest,89.3796615600586,74.4948501586914,-43.18942642211914,11.9142427444458,-68.61695098876953,94.8011703491211,79.73689270019531,56.531986236572266,206.6331024169922,18.98245048522949,-54.99555587768555,119.04017639160156,45.74143600463867,30.4432315826416,227.0044860839844,22.55420112609864,-33.995460510253906,30.901079177856445,20.37136650085449,7.2850470542907715,-13.624091148376465,26.49834251403809,46.19023513793945,-114.80718612670898,0.4796068882886799,0.9431119128240636,,,9.322396278381348,10.054231643676758,433.1225280761719,412.0949364732951,FluxDataKit-v3,0.3174418797447673
AU-Dry,-15.25879955291748,132.37060546875,SAV,0.8861398414817344,1.6649755651799056,0.8983821894408831,70.83597339274492,79.93769163374766,136.0540544163929,26.33667337528032,1733,1826.0,Savanna,216.86062622070312,24.564842224121094,-77.20663452148438,23.610639572143555,43.52263259887695,59.57303237915039,91.59908294677734,29.277490615844727,266.3088684082031,33.294681549072266,41.22425842285156,55.745582580566406,65.3655776977539,8.9262056350708,294.8385009765625,8.292296409606934,-26.233497619628903,23.3896427154541,28.52960968017578,27.08646583557129,2.2961134910583496,9.544951438903809,139.65399169921875,-96.1313591003418,0.5206458102009346,1.0238119550670088,-0.2144243419170379,10.852452278137209,275.4612121582031,32.811073303222656,761.2023315429688,870.6440613605082,FluxDataKit-v3,0.02872379029380164
CA-SF2,54.2539,-105.8775,ENF,0.8922310356629204,2.3416896749180505,1.9006438552876856,45.27616388723197,50.74488790181138,89.07501141968565,4.396765316293432,1823,2191.0,Forest,113.80306243896484,72.05220031738281,-45.52290344238281,10.23902416229248,-43.88747024536133,87.93328094482422,92.67321014404295,45.352684020996094,215.7429962158203,20.640714645385746,-21.171855926513672,107.95535278320312,50.00197219848633,22.45926856994629,235.70230102539065,24.73517417907715,-42.67122650146485,27.90574073791504,19.959300994873047,6.36517858505249,-22.711933135986328,23.15382957458496,68.28015899658203,-112.16762924194336,0.508292540922716,0.9995201533787916,,,24.40494728088379,10.759354591369627,551.5989379882812,573.3292840886861,FluxDataKit-v3,0.44757086033833976
US-Bar,44.0646,-71.2881,DBF,0.8954684631302979,2.830656777899259,0.9088032476188648,36.04706768477117,40.25498291560272,117.357202312876,12.600377357718502,4016,6575.0,Forest,120.4476318359375,57.56288528442383,-43.147220611572266,9.889960289001465,-29.60395240783692,71.82312774658203,120.12339782714844,41.98224258422852,220.24710083007807,19.49124526977539,1.3477983474731443,91.80545806884766,62.12273406982422,21.17136001586914,247.2977294921875,19.2619686126709,-58.00067901611328,24.77396011352539,27.050630569458008,5.0980305671691895,-30.95005226135254,23.49139976501465,77.30041122436523,-106.90436363220216,0.3071568423101051,0.6040014940605263,,,31.25416755676269,14.391036033630373,511.1079406738281,1395.8570559043435,FluxDataKit-v3,0.768850214798039
IT-Ro2,42.3902587890625,11.92092990875244,DBF,0.896447454352627,1.6209378227348992,1.322730460724684,50.64121939809243,56.49100697671476,109.8184042662148,16.318186738314473,2304,2557.0,Forest,160.377685546875,76.11416625976562,-64.08779907226562,11.127459526062012,-10.332621574401855,87.5721435546875,85.46290588378906,23.726991653442383,244.25938415527344,20.958545684814453,5.150083065032959,99.78469848632812,46.33483123779297,12.940216064453123,267.9058837890625,13.491988182067873,-39.12806701660156,17.854887008666992,23.64648628234864,9.36231803894043,-15.481585502624512,17.140771865844727,96.28988647460938,-106.62250804901124,0.4611359975267096,0.9067902553511192,-21.023351669311523,-1.051582098007202,116.16979217529295,17.55092430114746,469.7438659667969,921.6408559586852,FluxDataKit-v3,0.27405398365452976
CA-DBB,49.1293,-122.9849,WET,0.9050295256948728,0.6243258106625035,0.9934176932487624,55.26399775057729,61.06319869304388,106.12625033523868,12.389521173263937,1911,2557.0,Wetland,114.42610168457033,71.95068359375,-41.09500503540039,11.81747055053711,-39.98530960083008,83.40669250488281,108.82788848876952,42.76797866821289,219.3265991210937,22.55933380126953,-20.727481842041016,101.79608154296876,67.09454345703125,29.55327033996582,241.8061065673828,19.2747802734375,-41.73333740234375,21.93245315551757,22.47945976257324,6.732387542724609,-19.253881454467773,22.673080444335938,73.33109664916992,-113.31640625,0.520738248793354,1.023993728806803,,,17.141407012939453,15.080252647399902,308.4455871582031,2305.26254279539,FluxDataKit-v3,0.3153107250613308
ES-LMa,39.94269180297852,-5.773359775543213,SAV,0.9095122620888813,1.707117652786902,0.859667296774147,37.98211063995456,41.76096598491247,81.41951044196789,16.17563292754999,1094,1096.0,Savanna,170.70201110839844,73.27188873291016,-83.02748107910156,24.11897850036621,-9.805278778076172,78.10810852050781,89.80870056152344,23.84455299377441,251.8245849609375,23.78045654296875,0.0761755183339119,80.88890075683594,61.39340591430664,17.905174255371094,270.3539733886719,19.03838157653809,-28.415298461914062,16.16832733154297,18.52939796447754,7.571537494659424,-9.885902404785156,11.38735008239746,87.67453002929688,-97.47980880737305,0.4664988825623863,0.9173359770406048,,,18.35755157470703,15.568578720092772,517.72509765625,976.6987420152872,FluxDataKit-v3,0.23672590352332287
ZM-Mon,-15.43777847290039,23.25278091430664,DBF,0.9215853466091728,1.059523760202372,0.8669677959936699,69.37184870396977,75.27447019336027,124.176594869154,22.19803122987732,366,366.0,Forest,206.6509552001953,17.50103759765625,-81.11603546142578,25.1040153503418,41.10953903198242,54.15083694458008,101.94403076171876,40.4691162109375,258.3710021972656,35.753658294677734,48.52934646606445,59.9648551940918,65.97716522216797,9.86212158203125,286.9177551269531,11.233529090881348,-35.96686172485352,32.867881774902344,28.54672813415528,25.338010787963867,-7.420132637023926,9.36909294128418,125.53491973876952,-84.42538070678711,0.5586547833516253,1.0985538243936437,-1.3691786527633667,-16.638891220092773,267.52032470703125,25.544628143310547,774.750244140625,1076.2078478001058,FluxDataKit-v3,0.09857435884920293
SE-Svb,64.25611,19.7745,ENF,0.922739429553883,2.283670762419498,1.2385180568127423,38.9307435523541,42.190397749856594,94.40502890310395,7.273749785401299,1517,2557.0,Forest,83.6927490234375,71.679931640625,-44.91260147094727,9.22530746459961,-80.27225494384766,92.30451202392578,84.6688461303711,59.93258666992188,213.3453826904297,19.28519630432129,-63.85161590576172,120.45179748535156,47.33271789550781,31.878305435180664,234.2638092041016,19.994768142700195,-37.33613967895508,31.96788024902344,20.91842269897461,5.05964994430542,-16.4177188873291,30.80304336547852,38.78014755249024,-119.05240249633788,0.4123799759895427,0.810915100393104,-54.40530014038086,16.467220306396484,13.21067714691162,11.267451286315918,538.1732788085938,709.2835137154907,FluxDataKit-v3,0.38913401539062065
RU-Fyo,56.46152877807617,32.922080993652344,ENF,0.923065100362638,1.8275792387970144,0.9687858967045752,49.28997492008386,53.39815675050401,95.29939050199413,10.49864292924636,5291,8401.0,Forest,95.67965698242188,70.98681640625,-40.12981414794922,14.611966133117676,-63.02182388305664,89.25529479980469,98.65894317626952,48.54340744018555,219.2825927734375,20.022565841674805,-36.928749084472656,110.81502532958984,50.84234619140625,26.122568130493164,241.00735473632807,19.129756927490234,-47.816593170166016,25.35228729248047,21.724760055541992,5.333451271057129,-26.091835021972656,24.79458999633789,55.549842834472656,-118.5716667175293,0.517211858968316,1.0170593408018231,-48.31744766235352,3.1660830974578857,37.45442581176758,13.425780296325684,592.5836181640625,809.0450195595622,FluxDataKit-v3,0.48862800908809245
US-UMd,45.5625,-84.6975,DBF,0.92846068734801,2.547607647065117,0.882885551617973,44.77200980026506,48.22176147075079,112.13188421720906,12.290161541025498,3654,5479.0,Forest,133.09280395507812,77.98487091064453,-44.97900390625,10.233542442321776,-21.817602157592773,90.73023986816406,104.03546142578124,26.61631202697754,224.142333984375,20.73554039001465,-2.961810827255249,102.24131774902344,54.559326171875,16.148738861083984,254.7598114013672,21.89869499206543,-49.47613525390625,19.17082595825196,30.61750030517578,7.659190654754639,-18.85863304138184,18.02506256103516,88.11380004882812,-109.9314022064209,0.3992799203617933,0.7851547978977155,,,45.94010543823242,14.853320121765137,599.3050537109375,899.8329809401184,FluxDataKit-v3,0.3910813804016815
US-GLE,41.3665,-106.2399,ENF,0.9305739233817082,1.6537076012635656,1.201515653226092,54.34221484381887,58.39645134944154,90.60323809588044,0.3391615490573255,5772,5844.0,Forest,146.40158081054688,73.89199829101562,-73.41773223876953,20.19245147705078,-14.429370880126951,78.00313568115234,114.32913970947266,30.583969116210938,223.71365356445312,23.09189796447754,-3.145336151123047,91.10032653808594,76.4664077758789,19.92545318603516,250.2891387939453,23.516695022583008,-37.86273956298828,20.499940872192383,26.575515747070312,5.926926136016846,-11.287223815917969,18.20228385925293,72.98384857177734,-87.4132194519043,0.5997822592864891,1.1794280016536005,,,29.76171875,6.6288604736328125,764.7596435546875,642.9939100053161,FluxDataKit-v3,0.19328612535675785
